id,name,vintage,price,JS,url,varietal,location,bordeauxBlends,syrah,pinot,italy,france,australia
434627,"Chateau Pontet-Canet (scuffed label)",2006,114.97,93,https://www.wine.com/product/chateau-pontet-canet-scuffed-label-2006/434627,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
434800,"Chateau Montrose La Dame de Montrose",2012,48.99,90,https://www.wine.com/product/chateau-montrose-la-dame-de-montrose-2012/434800,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
434811,"Chateau Meyney",2014,39.99,92,https://www.wine.com/product/chateau-meyney-2014/434811,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
434817,"Chateau Quintus",2014,119.99,94,https://www.wine.com/product/chateau-quintus-2014/434817,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
434820,"Gaja Ca' Marcanda Magari",2016,69.99,93,https://www.wine.com/product/gaja-ca-marcanda-magari-2016/434820,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
434843,"Brancaia Il Blu",2011,84.99,93,https://www.wine.com/product/brancaia-il-blu-2011/434843,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
434846,"Chateau Hyot",2015,15.99,90,https://www.wine.com/product/chateau-hyot-2015/434846,"Bordeaux Red Blends","Cotes de Castillon, Bordeaux, France",1,0,0,0,1,0
434868,"Langmeil Hangin Snakes Shiraz Viognier",2016,23.99,90,https://www.wine.com/product/langmeil-hangin-snakes-shiraz-viognier-2016/434868,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
434902,"Tenuta San Guido Le Difese Toscana",2016,35.99,93,https://www.wine.com/product/tenuta-san-guido-le-difese-toscana-2016/434902,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
441153,"Schild Estate Shiraz",2013,19.99,91,https://www.wine.com/product/schild-estate-shiraz-2013/441153,Syrah/Shiraz,"Barossa, Australia",0,1,0,0,0,1
442624,"Tenuta Sette Ponti Oreno",2016,79.99,99,https://www.wine.com/product/tenuta-sette-ponti-oreno-2016/442624,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
485089,"Guigal Chateau D'Ampuis Cote Rotie",2014,139.99,94,https://www.wine.com/product/guigal-chateau-dampuis-cote-rotie-2014/485089,Syrah/Shiraz,"Cote Rotie, Rhone, France",0,1,0,0,1,0
485090,"Chateau Baret",2015,19.99,92,https://www.wine.com/product/chateau-baret-2015/485090,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
485225,"Helen & Joey Inara Shiraz",2017,18.99,91,https://www.wine.com/product/helen-and-joey-inara-shiraz-2017/485225,Syrah/Shiraz,"Yarra Valley, Australia",0,1,0,0,0,1
485227,"Helen & Joey Layla Pinot Noir",2017,31.99,91,https://www.wine.com/product/helen-and-joey-layla-pinot-noir-2017/485227,"Pinot Noir","Yarra Valley, Australia",0,0,1,0,0,1
485243,"Caiarossa Aria di Caiarossa",2012,41.99,92,https://www.wine.com/product/caiarossa-aria-di-caiarossa-2012/485243,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
485244,Caiarossa,2007,58.99,93,https://www.wine.com/product/caiarossa-2007/485244,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
485245,Caiarossa,2012,69.99,93,https://www.wine.com/product/caiarossa-2012/485245,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
485344,"Il Borro",2014,64.99,92,https://www.wine.com/product/il-borro-2014/485344,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
485504,"Podere Sapaio",2013,69.99,94,https://www.wine.com/product/podere-sapaio-2013/485504,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
485508,"Podere Sapaio",2015,69.99,96,https://www.wine.com/product/podere-sapaio-2015/485508,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
485514,"Podere Sapaio Volpolo",2015,33.99,93,https://www.wine.com/product/podere-sapaio-volpolo-2015/485514,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
486191,"Kilikanoon Covenant Shiraz",2014,30.99,90,https://www.wine.com/product/kilikanoon-covenant-shiraz-2014/486191,Syrah/Shiraz,"Clare Valley, Australia",0,1,0,0,0,1
487324,"Tenuta Sette Ponti Crognolo",2016,29.99,95,https://www.wine.com/product/tenuta-sette-ponti-crognolo-2016/487324,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
487499,"Frescobaldi Nipozzano Mormoreto",2014,89,94,https://www.wine.com/product/frescobaldi-nipozzano-mormoreto-2014/487499,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
488904,"Chateau Smith Haut Lafitte Le Petit Haut Lafitte",2015,41.99,93,https://www.wine.com/product/chateau-smith-haut-lafitte-le-petit-haut-lafitte-2015/488904,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
488917,"Chateau Pibran",2014,45.99,92,https://www.wine.com/product/chateau-pibran-2014/488917,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
488922,"Chateau Haut Vigneau",2015,24.99,92,https://www.wine.com/product/chateau-haut-vigneau-2015/488922,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
489827,"Chateau Gazin",2009,129.97,96,https://www.wine.com/product/chateau-gazin-2009/489827,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
490836,"Chateau Cos d'Estournel Pagodes de Cos",2009,69.97,93,https://www.wine.com/product/chateau-cos-destournel-pagodes-de-cos-2009/490836,"Bordeaux Red Blends","St. Estephe, Bordeaux, France",1,0,0,0,1,0
491008,"Chateau Les Trois Croix",2014,26.99,92,https://www.wine.com/product/chateau-les-trois-croix-2014/491008,"Bordeaux Red Blends","Fronsac, Bordeaux, France",1,0,0,0,1,0
492950,"Tournon Shay's Flat Shiraz",2013,27.99,93,https://www.wine.com/product/tournon-shays-flat-shiraz-2013/492950,Syrah/Shiraz,Australia,0,1,0,0,0,1
492984,"d'Arenberg The Dead Arm Shiraz",2014,58.99,92,https://www.wine.com/product/darenberg-the-dead-arm-shiraz-2014/492984,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
493884,"Tenuta San Guido Guidalberto",2016,43.99,95,https://www.wine.com/product/tenuta-san-guido-guidalberto-2016/493884,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
494090,"Two Hands Bella's Garden Shiraz",2015,71.99,90,https://www.wine.com/product/two-hands-bellas-garden-shiraz-2015/494090,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
494369,"Torbreck The Factor Shiraz",2014,83.99,95,https://www.wine.com/product/torbreck-the-factor-shiraz-2014/494369,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",0,1,0,0,0,1
494422,"Yangarra Estate McLaren Vale Shiraz",2016,23.99,93,https://www.wine.com/product/yangarra-estate-mclaren-vale-shiraz-2016/494422,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
494775,"Frescobaldi Remole Toscana Rosso",2016,10.99,90,https://www.wine.com/product/frescobaldi-remole-toscana-rosso-2016/494775,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
494866,"Clarendelle Inspired by Haut-Brion Medoc",2014,19.99,92,https://www.wine.com/product/clarendelle-inspired-by-haut-brion-medoc-2014/494866,"Bordeaux Red Blends","Medoc, Bordeaux, France",1,0,0,0,1,0
494867,"Clarendelle Inspired by Haut-Brion St. Emilion",2014,29.99,91,https://www.wine.com/product/clarendelle-inspired-by-haut-brion-st-emilion-2014/494867,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
494924,"Louis Jadot Nuits-St-Georges Les Boudots Premier Cru Domaine Gagey",2016,124.99,93,https://www.wine.com/product/louis-jadot-nuits-st-georges-les-boudots-premier-cru-domaine-gagey-2016/494924,"Pinot Noir","Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
497556,"Lunelli Podernovo Teuto",2015,18.99,93,https://www.wine.com/product/lunelli-podernovo-teuto-2015/497556,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
497654,"Chateau La Fleur-Petrus (Futures Pre-Sale)",2017,224.97,96,https://www.wine.com/product/chateau-la-fleur-petrus-futures-pre-sale-2017/497654,"Bordeaux Red Blends","Pomerol, Bordeaux, France",1,0,0,0,1,0
497675,"Frescobaldi Nipozzano Mormoreto",2013,79.99,94,https://www.wine.com/product/frescobaldi-nipozzano-mormoreto-2013/497675,"Bordeaux Red Blends","Tuscany, Italy",1,0,0,1,0,0
497777,"Querciabella Mongrana",2014,19.99,92,https://www.wine.com/product/querciabella-mongrana-2014/497777,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
498624,"Chateau Faizeau Montagne St. Emilion",2015,19.99,90,https://www.wine.com/product/chateau-faizeau-montagne-st-emilion-2015/498624,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
498625,"Chateau Faizeau Montagne St. Emilion",2016,19.99,92,https://www.wine.com/product/chateau-faizeau-montagne-st-emilion-2016/498625,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
499554,"Poggio al Tesoro Sondraia",2014,47.99,95,https://www.wine.com/product/poggio-al-tesoro-sondraia-2014/499554,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
500737,"Cabreo Il Borgo",2015,61.99,92,https://www.wine.com/product/cabreo-il-borgo-2015/500737,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
503190,"Louis Jadot Cote de Nuits Villages Le Vaucrain",2014,37.99,91,https://www.wine.com/product/louis-jadot-cote-de-nuits-villages-le-vaucrain-2014/503190,"Pinot Noir","Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
505577,"Brancaia Tre",2015,20.99,91,https://www.wine.com/product/brancaia-tre-2015/505577,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
506064,"Rocca delle Macie Rubizzo",2016,14.99,89,https://www.wine.com/product/rocca-delle-macie-rubizzo-2016/506064,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
506072,"Querciabella Mongrana",2015,19.99,93,https://www.wine.com/product/querciabella-mongrana-2015/506072,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
506108,"Bouchard Pere & Fils Volnay Caillerets Ancienne Cuvee Carnot Premier Cru",2016,89.99,91,https://www.wine.com/product/bouchard-pere-and-fils-volnay-caillerets-ancienne-cuvee-carnot-premier-cru-2016/506108,"Pinot Noir","Volnay, Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
506293,"Argiano Non Confunditur",2016,18.99,93,https://www.wine.com/product/argiano-non-confunditur-2016/506293,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
506808,"Bouchard Pere & Fils Le Corton Grand Cru",2016,129.99,95,https://www.wine.com/product/bouchard-pere-and-fils-le-corton-grand-cru-2016/506808,"Pinot Noir","Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
507127,"Bouchard Pere & Fils Beaune Greves Premier Cru Vigne de l'Enfant Jesus",2016,129.99,94,https://www.wine.com/product/bouchard-pere-and-fils-beaune-greves-premier-cru-vigne-de-lenfant-jesus-2016/507127,"Pinot Noir","Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
507218,"Chateau Beaumont",2014,19.99,91,https://www.wine.com/product/chateau-beaumont-2014/507218,"Bordeaux Red Blends","Haut Medoc, Bordeaux, France",1,0,0,0,1,0
507291,"Poggio Bonelli Poggiassai",2013,29.99,93,https://www.wine.com/product/poggio-bonelli-poggiassai-2013/507291,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
507334,"Joseph Drouhin Clos de Vougeot Grand Cru",2016,409.99,96,https://www.wine.com/product/joseph-drouhin-clos-de-vougeot-grand-cru-2016/507334,"Pinot Noir","Vougeot, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
507336,"Joseph Drouhin Echezeaux Grand Cru",2016,664.99,96,https://www.wine.com/product/joseph-drouhin-echezeaux-grand-cru-2016/507336,"Pinot Noir","Flagey-Echezeaux, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
507342,"Joseph Drouhin Chambertin-Clos de Beze Grand Cru",2016,748.99,97,https://www.wine.com/product/joseph-drouhin-chambertin-clos-de-beze-grand-cru-2016/507342,"Pinot Noir","Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
507549,"Louis Latour Beaune Vignes Franches Premier Cru",2016,79.99,94,https://www.wine.com/product/louis-latour-beaune-vignes-franches-premier-cru-2016/507549,"Pinot Noir","Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
507550,"Domaine Faiveley Corton Clos des Cortons Faiveley Grand Cru",2015,274.99,97,https://www.wine.com/product/domaine-faiveley-corton-clos-des-cortons-faiveley-grand-cru-2015/507550,"Pinot Noir","Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
507688,"Kuentz-Bas Pinot Noir",2016,18.99,90,https://www.wine.com/product/kuentz-bas-pinot-noir-2016/507688,"Pinot Noir","Alsace, France",0,0,1,0,1,0
507843,"Clonakilla Hilltops Shiraz",2015,25.99,94,https://www.wine.com/product/clonakilla-hilltops-shiraz-2015/507843,Syrah/Shiraz,Australia,0,1,0,0,0,1
507883,"Tenuta Guado al Tasso",2015,114.99,97,https://www.wine.com/product/tenuta-guado-al-tasso-2015/507883,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
508040,"Monte Antico Supremus",2013,26.99,93,https://www.wine.com/product/monte-antico-supremus-2013/508040,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
508068,"Chateau de Monbadon",2015,19.99,90,https://www.wine.com/product/chateau-de-monbadon-2015/508068,"Bordeaux Red Blends","Cotes de Castillon, Bordeaux, France",1,0,0,0,1,0
508195,"Mount Langi Ghiran Billi Billi Shiraz",2015,16.99,90,https://www.wine.com/product/mount-langi-ghiran-billi-billi-shiraz-2015/508195,Syrah/Shiraz,Australia,0,1,0,0,0,1
508600,"Castello di Bolgheri Bolgheri Superiore",2013,75.99,93,https://www.wine.com/product/castello-di-bolgheri-bolgheri-superiore-2013/508600,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
508688,"Joseph Drouhin Gevrey-Chambertin",2016,65.99,91,https://www.wine.com/product/joseph-drouhin-gevrey-chambertin-2016/508688,"Pinot Noir","Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
508691,"Joseph Drouhin Cote de Beaune",2016,58.99,92,https://www.wine.com/product/joseph-drouhin-cote-de-beaune-2016/508691,"Pinot Noir","Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
509024,"Poggio al Tesoro Sondraia",2015,71.99,94,https://www.wine.com/product/poggio-al-tesoro-sondraia-2015/509024,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
509182,"Jean-Louis Chave Saint-Joseph",2015,79.99,96,https://www.wine.com/product/jean-louis-chave-saint-joseph-2015/509182,Syrah/Shiraz,"Saint-Joseph, Rhone, France",0,1,0,0,1,0
509254,"Frankland Estate Isolation Ridge Shiraz",2015,44.99,92,https://www.wine.com/product/frankland-estate-isolation-ridge-shiraz-2015/509254,Syrah/Shiraz,Australia,0,1,0,0,0,1
509542,"Clarendelle Inspired by Haut-Brion",2015,18.99,91,https://www.wine.com/product/clarendelle-inspired-by-haut-brion-2015/509542,"Bordeaux Red Blends","Bordeaux, France",1,0,0,0,1,0
509696,"Col d'Orcia Spezieri",2016,18.99,92,https://www.wine.com/product/col-dorcia-spezieri-2016/509696,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
509711,"Jaboulet Hermitage La Chapelle",2016,249.99,98,https://www.wine.com/product/jaboulet-hermitage-la-chapelle-2016/509711,Syrah/Shiraz,"Hermitage, Rhone, France",0,1,0,0,1,0
509849,"Gaja Ca' Marcanda Promis",2016,64.99,92,https://www.wine.com/product/gaja-ca-marcanda-promis-2016/509849,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
509911,"Wirra Wirra Catapult Shiraz",2016,20.99,92,https://www.wine.com/product/wirra-wirra-catapult-shiraz-2016/509911,Syrah/Shiraz,"McLaren Vale, Australia",0,1,0,0,0,1
510153,"Antinori Solaia",2015,349.99,100,https://www.wine.com/product/antinori-solaia-2015/510153,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
510378,"Chateau Mouton Rothschild",1993,499.97,90,https://www.wine.com/product/chateau-mouton-rothschild-1993/510378,"Bordeaux Red Blends","Pauillac, Bordeaux, France",1,0,0,0,1,0
510606,"Argentiera Bolgheri Superiore",2015,95.99,99,https://www.wine.com/product/argentiera-bolgheri-superiore-2015/510606,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
510743,"Joseph Drouhin Gevrey-Chambertin Cazetiers Premier Cru",2016,164.99,91,https://www.wine.com/product/joseph-drouhin-gevrey-chambertin-cazetiers-premier-cru-2016/510743,"Pinot Noir","Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
510760,"Joseph Drouhin Chambolle-Musigny Premier Cru",2016,124.99,93,https://www.wine.com/product/joseph-drouhin-chambolle-musigny-premier-cru-2016/510760,"Pinot Noir","Chambolle-Musigny, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
510812,"Albert Bichot Vosne Romanee Premier Cru Malconsorts",2016,198.99,95,https://www.wine.com/product/albert-bichot-vosne-romanee-premier-cru-malconsorts-2016/510812,"Pinot Noir","Vosne-Romanee, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
510834,"Joseph Drouhin Beaune Greves Premier Cru",2016,114.99,94,https://www.wine.com/product/joseph-drouhin-beaune-greves-premier-cru-2016/510834,"Pinot Noir","Beaune, Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
511097,"Louis Latour Marsannay Rouge",2017,23.99,91,https://www.wine.com/product/louis-latour-marsannay-rouge-2017/511097,"Pinot Noir","Marsannay, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
511147,"Domaine Faiveley Gevrey-Chambertin Lavaux Saint-Jacques Premier Cru",2016,129.99,93,https://www.wine.com/product/domaine-faiveley-gevrey-chambertin-lavaux-saint-jacques-premier-cru-2016/511147,"Pinot Noir","Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
511159,"Domaine Faiveley Domaine de la Framboisiere Mercurey",2016,43.99,90,https://www.wine.com/product/domaine-faiveley-domaine-de-la-framboisiere-mercurey-2016/511159,"Pinot Noir","Mercurey, Cote Chalonnaise, Burgundy, France",0,0,1,0,1,0
511218,"Argentiera Poggio ai Ginepri",2016,24.99,92,https://www.wine.com/product/argentiera-poggio-ai-ginepri-2016/511218,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
511396,"Chateau Chauvin",2015,44.99,94,https://www.wine.com/product/chateau-chauvin-2015/511396,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
511399,"Chateau d'Agassac",2015,28.99,92,https://www.wine.com/product/chateau-dagassac-2015/511399,"Bordeaux Red Blends","Haut Medoc, Bordeaux, France",1,0,0,0,1,0
511400,"Chateau Larrivet Haut-Brion",2012,41.99,90,https://www.wine.com/product/chateau-larrivet-haut-brion-2012/511400,"Bordeaux Red Blends","Pessac-Leognan, Bordeaux, France",1,0,0,0,1,0
511763,"Il Palagio Roxanne Toscana Rosso",2016,21.99,92,https://www.wine.com/product/il-palagio-roxanne-toscana-rosso-2016/511763,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
512083,"Domaine Faiveley Chambertin Clos de Beze Grand Cru",2016,419.99,97,https://www.wine.com/product/domaine-faiveley-chambertin-clos-de-beze-grand-cru-2016/512083,"Pinot Noir","Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France",0,0,1,0,1,0
512195,Ornellaia,2007,229.97,98,https://www.wine.com/product/ornellaia-2007/512195,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
512223,"Chateau Bellevue Mondotte",2012,194.99,95,https://www.wine.com/product/chateau-bellevue-mondotte-2012/512223,"Bordeaux Red Blends","St. Emilion, Bordeaux, France",1,0,0,0,1,0
512462,"Jim Barry The Lodge Hill Shiraz",2016,18.99,93,https://www.wine.com/product/jim-barry-the-lodge-hill-shiraz-2016/512462,Syrah/Shiraz,"Clare Valley, Australia",0,1,0,0,0,1
512496,"Castello di Bolgheri Bolgheri Superiore",2015,85.99,93,https://www.wine.com/product/castello-di-bolgheri-bolgheri-superiore-2015/512496,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
512667,"Argentiera Villa Donoratico Bolgheri",2016,33.99,95,https://www.wine.com/product/argentiera-villa-donoratico-bolgheri-2016/512667,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
512727,"Bouchard Aine & Fils Puligny-Montrachet",2016,89.99,93,https://www.wine.com/product/bouchard-aine-and-fils-puligny-montrachet-2016/512727,"Pinot Noir","Puligny-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France",0,0,1,0,1,0
512771,"Giant Steps Yarra Valley Pinot Noir",2017,36.99,93,https://www.wine.com/product/giant-steps-yarra-valley-pinot-noir-2017/512771,"Pinot Noir","Yarra Valley, Australia",0,0,1,0,0,1
512778,"Banfi Aska Bolgheri Rosso",2015,32.99,92,https://www.wine.com/product/banfi-aska-bolgheri-rosso-2015/512778,"Bordeaux Red Blends","Bolgheri, Tuscany, Italy",1,0,0,1,0,0
512972,"Mazzei Fonterutoli Siepi",2015,139,98,https://www.wine.com/product/mazzei-fonterutoli-siepi-2015/512972,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
513003,"Terrabianca Campaccio Riserva",2013,74.99,94,https://www.wine.com/product/terrabianca-campaccio-riserva-2013/513003,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
513124,"Tenuta di Ghizzano Veneroso",2014,35.99,91,https://www.wine.com/product/tenuta-di-ghizzano-veneroso-2014/513124,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
513186,"Tenuta di Ghizzano Il Ghizzano",2016,19.99,92,https://www.wine.com/product/tenuta-di-ghizzano-il-ghizzano-2016/513186,"Tuscan Blends","Tuscany, Italy",1,0,0,1,0,0
